Fecha,Arma
20180517,SIN EMPLEO DE ARMAS
20180517,SIN EMPLEO DE ARMAS
20180517,NO REPORTADO
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,LLAVE MAESTRA
20180517,SIN EMPLEO DE ARMAS
20180517,NO REPORTADO
20180517,SIN EMPLEO DE ARMAS
20180517,NO REPORTADO
20180517,NO REPORTADO
20180517,NO REPORTADO
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,NO REPORTADO
20180517,SIN EMPLEO DE ARMAS
20180517,SIN EMPLEO DE ARMAS
20180517,SIN EMPLEO DE ARMAS
20180517,CONTUNDENTES
20180517,NO REPORTADO
20180517,LLAVE MAESTRA
20180517,CONTUNDENTES
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,PALANCAS
20180517,ARMA DE FUEGO
20180517,PALANCAS
20180517,NO REPORTADO
20180517,NO REPORTADO
20180517,ARMA DE FUEGO
20180517,SIN EMPLEO DE ARMAS
20180517,ARMA DE FUEGO
20180517,CONTUNDENTES
20180517,SIN EMPLEO DE ARMAS
20180517,NO REPORTADO
20180517,SIN EMPLEO DE ARMAS
20180517,LLAVE MAESTRA
20180517,ARMA DE FUEGO
20180517,SIN EMPLEO DE ARMAS
20180517,CONTUNDENTES
20180517,SIN EMPLEO DE ARMAS
20180517,LLAVE MAESTRA
20180517,PALANCAS
20180517,ARMA BLANCA / CORTOPUNZANTE
20180517,PALANCAS
20180517,PALANCAS
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,PALANCAS
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,SIN EMPLEO DE ARMAS
20180517,CONTUNDENTES
20180517,NO REPORTADO
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,NO REPORTADO
20180517,NO REPORTADO
20180517,NO REPORTADO
20180517,SIN EMPLEO DE ARMAS
20180517,PALANCAS
20180517,SIN EMPLEO DE ARMAS
20180517,CONTUNDENTES
20180517,NO REPORTADO
20180517,ARMA DE FUEGO
20180518,CONTUNDENTES
20180518,PALANCAS
20180518,ARMA DE FUEGO
20180518,CONTUNDENTES
20180518,SIN EMPLEO DE ARMAS
20180518,LLAVE MAESTRA
20180518,ESCOPOLAMINA
20180518,NO REPORTADO
20180518,SIN EMPLEO DE ARMAS
20180518,ARMA DE FUEGO
20180518,LLAVE MAESTRA
20180518,NO REPORTADO
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,CONTUNDENTES
20180518,CONTUNDENTES
20180518,CONTUNDENTES
20180518,LLAVE MAESTRA
20180518,PALANCAS
20180518,CONTUNDENTES
20180518,CONTUNDENTES
20180518,NO REPORTADO
20180518,CONTUNDENTES
20180518,NO REPORTADO
20180518,ARMA DE FUEGO
20180518,CONTUNDENTES
20180518,CONTUNDENTES
20180518,CONTUNDENTES
20180518,SIN EMPLEO DE ARMAS
20180518,ARMA DE FUEGO
20180518,NO REPORTADO
20180518,NO REPORTADO
20180518,SIN EMPLEO DE ARMAS
20180518,CONTUNDENTES
20180518,CONTUNDENTES
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,NO REPORTADO
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,ESCOPOLAMINA
20180518,LLAVE MAESTRA
20180518,ESCOPOLAMINA
20180518,CONTUNDENTES
20180518,ARMA DE FUEGO
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,CONTUNDENTES
20180518,PALANCAS
20180518,ARMA BLANCA / CORTOPUNZANTE
20180518,SIN EMPLEO DE ARMAS
20180518,ARMA DE FUEGO
20180518,CONTUNDENTES
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,ARMA DE FUEGO
20180518,ARMA BLANCA / CORTOPUNZANTE
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,ARMA DE FUEGO
20180518,SIN EMPLEO DE ARMAS
20180518,CONTUNDENTES
20180518,LLAVE MAESTRA
20180518,PALANCAS
20180518,CONTUNDENTES
20180518,NO REPORTADO
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,NO REPORTADO
20180518,NO REPORTADO
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,CONTUNDENTES
20180518,ARMA DE FUEGO
20180518,ARMA DE FUEGO
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,CONTUNDENTES
20180518,PALANCAS
20180518,NO REPORTADO
20180518,ARMA DE FUEGO
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,NO REPORTADO
20180518,NO REPORTADO
20180518,SIN EMPLEO DE ARMAS
20180518,CONTUNDENTES
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,ARMA DE FUEGO
20180518,CONTUNDENTES
20180518,LLAVE MAESTRA
20180518,CONTUNDENTES
20180518,PALANCAS
20180518,SIN EMPLEO DE ARMAS
20180518,CONTUNDENTES
20180518,NO REPORTADO
20180518,LLAVE MAESTRA
20180518,LLAVE MAESTRA
20180518,SIN EMPLEO DE ARMAS
20180518,NO REPORTADO
20180518,ARMA DE FUEGO
20180518,NO REPORTADO
20180518,NO REPORTADO
20180518,CONTUNDENTES
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,NO REPORTADO
20180518,ARMA DE FUEGO
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,SIN EMPLEO DE ARMAS
20180518,PALANCAS
20180518,PALANCAS
20180519,CONTUNDENTES
20180519,ESCOPOLAMINA
20180519,PALANCAS
20180519,NO REPORTADO
20180519,SIN EMPLEO DE ARMAS
20180519,PALANCAS
20180519,ARMA DE FUEGO
20180519,NO REPORTADO
20180519,PALANCAS
20180519,NO REPORTADO
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,SIN EMPLEO DE ARMAS
20180519,SIN EMPLEO DE ARMAS
20180519,NO REPORTADO
20180519,SIN EMPLEO DE ARMAS
20180519,LLAVE MAESTRA
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,SIN EMPLEO DE ARMAS
20180519,NO REPORTADO
20180519,SIN EMPLEO DE ARMAS
20180519,NO REPORTADO
20180519,CONTUNDENTES
20180519,NO REPORTADO
20180519,SIN EMPLEO DE ARMAS
20180519,PALANCAS
20180519,PALANCAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,PALANCAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,NO REPORTADO
20180519,NO REPORTADO
20180519,SIN EMPLEO DE ARMAS
20180519,LLAVE MAESTRA
20180519,NO REPORTADO
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,NO REPORTADO
20180519,SIN EMPLEO DE ARMAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,NO REPORTADO
20180519,LLAVE MAESTRA
20180519,LLAVE MAESTRA
20180519,PALANCAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,SIN EMPLEO DE ARMAS
20180519,LLAVE MAESTRA
20180519,PALANCAS
20180519,LLAVE MAESTRA
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,PALANCAS
20180519,CONTUNDENTES
20180519,NO REPORTADO
20180519,CONTUNDENTES
20180519,NO REPORTADO
20180519,PALANCAS
20180519,ARMA DE FUEGO
20180519,SIN EMPLEO DE ARMAS
20180519,SIN EMPLEO DE ARMAS
20180519,SIN EMPLEO DE ARMAS
20180519,NO REPORTADO
20180519,NO REPORTADO
20180519,PALANCAS
20180519,PALANCAS
20180519,PALANCAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,NO REPORTADO
20180519,NO REPORTADO
20180519,ARMA DE FUEGO
20180519,CONTUNDENTES
20180519,SIN EMPLEO DE ARMAS
20180519,SIN EMPLEO DE ARMAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,ARMA BLANCA / CORTOPUNZANTE
20180519,PALANCAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,SIN EMPLEO DE ARMAS
20180519,SIN EMPLEO DE ARMAS
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,ARMA DE FUEGO
20180519,PALANCAS
20180519,SIN EMPLEO DE ARMAS
20180519,ARMA BLANCA / CORTOPUNZANTE
20180519,PALANCAS
20180519,NO REPORTADO
20180519,NO REPORTADO
20180519,CONTUNDENTES
20180519,CONTUNDENTES
20180519,ARMA DE FUEGO
20180519,PALANCAS
20180519,CONTUNDENTES
20180519,PALANCAS
20180519,PALANCAS
20180519,ARMA DE FUEGO
20180520,PALANCAS
20180520,PALANCAS
20180520,ESCOPOLAMINA
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,ESCOPOLAMINA
20180520,CONTUNDENTES
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,CONTUNDENTES
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,SIN EMPLEO DE ARMAS
20180520,CONTUNDENTES
20180520,CONTUNDENTES
20180520,NO REPORTADO
20180520,CONTUNDENTES
20180520,SIN EMPLEO DE ARMAS
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,PALANCAS
20180520,CONTUNDENTES
20180520,CONTUNDENTES
20180520,CONTUNDENTES
20180520,SIN EMPLEO DE ARMAS
20180520,CONTUNDENTES
20180520,PALANCAS
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,LLAVE MAESTRA
20180520,LLAVE MAESTRA
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,LLAVE MAESTRA
20180520,LLAVE MAESTRA
20180520,SIN EMPLEO DE ARMAS
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,ESCOPOLAMINA
20180520,SIN EMPLEO DE ARMAS
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,NO REPORTADO
20180520,NO REPORTADO
20180520,NO REPORTADO
20180520,PALANCAS
20180520,PALANCAS
20180520,PALANCAS
20180520,SIN EMPLEO DE ARMAS
20180520,CONTUNDENTES
20180520,ARMA BLANCA / CORTOPUNZANTE
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,CONTUNDENTES
20180520,ARMA DE FUEGO
20180520,CONTUNDENTES
20180520,PALANCAS
20180520,SIN EMPLEO DE ARMAS
20180520,CONTUNDENTES
20180520,CONTUNDENTES
20180520,PALANCAS
20180520,NO REPORTADO
20180520,PALANCAS
20180520,CONTUNDENTES
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,PALANCAS
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,CONTUNDENTES
20180520,SIN EMPLEO DE ARMAS
20180520,SIN EMPLEO DE ARMAS
20180520,SIN EMPLEO DE ARMAS
20180520,PALANCAS
20180520,CONTUNDENTES
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,NO REPORTADO
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,SIN EMPLEO DE ARMAS
20180520,LLAVE MAESTRA
20180520,CONTUNDENTES
20180520,SIN EMPLEO DE ARMAS
20180520,NO REPORTADO
20180520,PALANCAS
20180521,CONTUNDENTES
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,PALANCAS
20180521,SIN EMPLEO DE ARMAS
20180521,PALANCAS
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,CONTUNDENTES
20180521,SIN EMPLEO DE ARMAS
20180521,CONTUNDENTES
20180521,LLAVE MAESTRA
20180521,CONTUNDENTES
20180521,CONTUNDENTES
20180521,PALANCAS
20180521,ARMA DE FUEGO
20180521,CONTUNDENTES
20180521,PALANCAS
20180521,PALANCAS
20180521,NO REPORTADO
20180521,CONTUNDENTES
20180521,CONTUNDENTES
20180521,NO REPORTADO
20180521,PALANCAS
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,CONTUNDENTES
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,CONTUNDENTES
20180521,PALANCAS
20180521,CONTUNDENTES
20180521,NO REPORTADO
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,PALANCAS
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,LLAVE MAESTRA
20180521,NO REPORTADO
20180521,PALANCAS
20180521,NO REPORTADO
20180521,PALANCAS
20180521,SIN EMPLEO DE ARMAS
20180521,CONTUNDENTES
20180521,NO REPORTADO
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,ARMA BLANCA / CORTOPUNZANTE
20180521,SIN EMPLEO DE ARMAS
20180521,LLAVE MAESTRA
20180521,NO REPORTADO
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,CONTUNDENTES
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,LLAVE MAESTRA
20180521,ARMA DE FUEGO
20180521,CONTUNDENTES
20180521,SIN EMPLEO DE ARMAS
20180521,PALANCAS
20180521,CONTUNDENTES
20180521,CONTUNDENTES
20180521,CONTUNDENTES
20180521,SIN EMPLEO DE ARMAS
20180521,PALANCAS
20180521,PALANCAS
20180521,CONTUNDENTES
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,LLAVE MAESTRA
20180521,ARMA BLANCA / CORTOPUNZANTE
20180521,CONTUNDENTES
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,LLAVE MAESTRA
20180521,SIN EMPLEO DE ARMAS
20180521,PALANCAS
20180521,PALANCAS
20180521,PALANCAS
20180521,CONTUNDENTES
20180521,PALANCAS
20180521,ARMA BLANCA / CORTOPUNZANTE
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,ARMA DE FUEGO
20180521,ARMA DE FUEGO
20180521,PALANCAS
20180521,CONTUNDENTES
20180521,PALANCAS
20180521,SIN EMPLEO DE ARMAS
20180521,SIN EMPLEO DE ARMAS
20180521,LLAVE MAESTRA
20180521,NO REPORTADO
20180521,CONTUNDENTES
20180521,NO REPORTADO
20180521,NO REPORTADO
20180521,CONTUNDENTES
20180521,CONTUNDENTES
20180521,ARMA DE FUEGO
20180521,CONTUNDENTES
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,NO REPORTADO
20180522,NO REPORTADO
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,CONTUNDENTES
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,ARMA BLANCA / CORTOPUNZANTE
20180522,NO REPORTADO
20180522,CONTUNDENTES
20180522,PALANCAS
20180522,NO REPORTADO
20180522,PALANCAS
20180522,PALANCAS
20180522,ARMA DE FUEGO
20180522,PALANCAS
20180522,SIN EMPLEO DE ARMAS
20180522,PALANCAS
20180522,CONTUNDENTES
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,ARMA DE FUEGO
20180522,NO REPORTADO
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,PALANCAS
20180522,NO REPORTADO
20180522,LLAVE MAESTRA
20180522,ARMA BLANCA / CORTOPUNZANTE
20180522,PALANCAS
20180522,PALANCAS
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,PALANCAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,PALANCAS
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,LLAVE MAESTRA
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,NO REPORTADO
20180522,PALANCAS
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,NO REPORTADO
20180522,LLAVE MAESTRA
20180522,CONTUNDENTES
20180522,PALANCAS
20180522,PALANCAS
20180522,NO REPORTADO
20180522,PALANCAS
20180522,PALANCAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,CONTUNDENTES
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,ARMA DE FUEGO
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,ARMA BLANCA / CORTOPUNZANTE
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,PALANCAS
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,LLAVE MAESTRA
20180522,CONTUNDENTES
20180522,NO REPORTADO
20180522,PALANCAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,SIN EMPLEO DE ARMAS
20180522,CONTUNDENTES
20180522,ARMA DE FUEGO
20180522,ARMA DE FUEGO
20180522,SIN EMPLEO DE ARMAS
20180522,PALANCAS
20180522,PALANCAS
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180522,NO REPORTADO
20180522,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,PALANCAS
20180523,PALANCAS
20180523,ARMA DE FUEGO
20180523,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,PALANCAS
20180523,NO REPORTADO
20180523,PALANCAS
20180523,NO REPORTADO
20180523,CONTUNDENTES
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,LLAVE MAESTRA
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,PALANCAS
20180523,CONTUNDENTES
20180523,CONTUNDENTES
20180523,SIN EMPLEO DE ARMAS
20180523,ARMA DE FUEGO
20180523,NO REPORTADO
20180523,CONTUNDENTES
20180523,SIN EMPLEO DE ARMAS
20180523,CONTUNDENTES
20180523,ARMA DE FUEGO
20180523,SIN EMPLEO DE ARMAS
20180523,ARMA DE FUEGO
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,PALANCAS
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,CONTUNDENTES
20180523,PALANCAS
20180523,NO REPORTADO
20180523,CONTUNDENTES
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,CONTUNDENTES
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,LLAVE MAESTRA
20180523,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,CONTUNDENTES
20180523,NO REPORTADO
20180523,PALANCAS
20180523,SIN EMPLEO DE ARMAS
20180523,LLAVE MAESTRA
20180523,SIN EMPLEO DE ARMAS
20180523,LLAVE MAESTRA
20180523,NO REPORTADO
20180523,ARMA DE FUEGO
20180523,CONTUNDENTES
20180523,NO REPORTADO
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,PALANCAS
20180523,LLAVE MAESTRA
20180523,CONTUNDENTES
20180523,NO REPORTADO
20180523,CONTUNDENTES
20180523,CONTUNDENTES
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,ARMA DE FUEGO
20180523,NO REPORTADO
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,CONTUNDENTES
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,CONTUNDENTES
20180523,PALANCAS
20180523,NO REPORTADO
20180523,CONTUNDENTES
20180523,NO REPORTADO
20180523,NO REPORTADO
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,PALANCAS
20180523,ARMA DE FUEGO
20180523,SIN EMPLEO DE ARMAS
20180523,SIN EMPLEO DE ARMAS
20180523,NO REPORTADO
20180523,ARMA DE FUEGO
20180523,PALANCAS
20180523,CONTUNDENTES
20180523,ARMA DE FUEGO
20180523,ARMA DE FUEGO
20180523,CONTUNDENTES
20180523,PALANCAS
20180523,NO REPORTADO
20180523,ARMA DE FUEGO
20180523,NO REPORTADO
20180523,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,PALANCAS
20180524,PALANCAS
20180524,LLAVE MAESTRA
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,PALANCAS
20180524,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,ARMA DE FUEGO
20180524,NO REPORTADO
20180524,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,CONTUNDENTES
20180524,ARMA DE FUEGO
20180524,NO REPORTADO
20180524,PALANCAS
20180524,PALANCAS
20180524,PALANCAS
20180524,PALANCAS
20180524,ESCOPOLAMINA
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,CONTUNDENTES
20180524,SIN EMPLEO DE ARMAS
20180524,LLAVE MAESTRA
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,ARMA DE FUEGO
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,SIN EMPLEO DE ARMAS
20180524,CONTUNDENTES
20180524,NO REPORTADO
20180524,CONTUNDENTES
20180524,CONTUNDENTES
20180524,NO REPORTADO
20180524,PALANCAS
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,SIN EMPLEO DE ARMAS
20180524,CONTUNDENTES
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,PALANCAS
20180524,PALANCAS
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,PALANCAS
20180524,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,PALANCAS
20180524,LLAVE MAESTRA
20180524,LLAVE MAESTRA
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,ARMA DE FUEGO
20180524,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,ARMA DE FUEGO
20180524,LLAVE MAESTRA
20180524,CONTUNDENTES
20180524,ESCOPOLAMINA
20180524,PALANCAS
20180524,CONTUNDENTES
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,SIN EMPLEO DE ARMAS
20180524,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,CONTUNDENTES
20180524,PALANCAS
20180524,PALANCAS
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,SIN EMPLEO DE ARMAS
20180524,SIN EMPLEO DE ARMAS
20180524,CONTUNDENTES
20180524,CONTUNDENTES
20180524,PALANCAS
20180524,SIN EMPLEO DE ARMAS
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,NO REPORTADO
20180524,ARMA DE FUEGO
